"Windsor and Maidenhead UA","1011","NewServ","1060"
"Windsor and Maidenhead UA","1011","Declined","150"
"Windsor and Maidenhead UA","1011","NoNew","120"
"Windsor and Maidenhead UA","1011","OtherSeq","0"
"Wirral","1011","NewServ","2280"
"Wirral","1011","NoNew","945"
"Wirral","1011","OtherSeq","905"
"Wirral","1011","Declined","35"
"Wokingham UA","1011","NewServ","1210"
"Wokingham UA","1011","NoNew","335"
"Wokingham UA","1011","Declined","5"
"Wokingham UA","1011","OtherSeq","0"
"Wolverhampton","1011","NewServ","1180"
"Wolverhampton","1011","NoNew","1150"
"Wolverhampton","1011","Declined","0"
"Wolverhampton","1011","OtherSeq","0"
"Worcestershire","1011","NewServ","2870"
"Worcestershire","1011","NoNew","720"
"Worcestershire","1011","OtherSeq","275"
"Worcestershire","1011","Declined","0"
"York UA","1011","NewServ","1445"
"York UA","1011","NoNew","315"
"York UA","1011","Declined","20"
"York UA","1011","OtherSeq","15"
"Barking and Dagenham","1112","NewServ","692"
"Barking and Dagenham","1112","OtherSeq","188"
"Barking and Dagenham","1112","NoNew","140"
"Barking and Dagenham","1112","Declined","8"
"Barnet","1112","NewServ","2030"
"Barnet","1112","OtherSeq","253"
"Barnet","1112","NoNew","161"
"Barnet","1112","Declined","22"
"Barnsley","1112","NewServ","1802"
"Barnsley","1112","NoNew","215"
"Barnsley","1112","Declined","89"
"Barnsley","1112","OtherSeq","22"
"Bath and North East Somerset UA","1112","NoNew","1823"
"Bath and North East Somerset UA","1112","NewServ","1390"
"Bath and North East Somerset UA","1112","Declined","37"
"Bath and North East Somerset UA","1112","OtherSeq","0"
"Bedford UA","1112","NewServ","773"
"Bedford UA","1112","NoNew","638"
"Bedford UA","1112","Declined","0"
"Bedford UA","1112","OtherSeq","0"
"Bexley","1112","NoNew","1018"
"Bexley","1112","NewServ","547"
"Bexley","1112","Declined","93"
"Bexley","1112","OtherSeq","34"
"Birmingham","1112","NewServ","12031"
"Birmingham","1112","NoNew","4653"
"Birmingham","1112","Declined","360"
"Birmingham","1112","OtherSeq","24"
"Blackburn with Darwen UA","1112","NoNew","894"
"Blackburn with Darwen UA","1112","NewServ","819"
"Blackburn with Darwen UA","1112","Declined","76"
"Blackburn with Darwen UA","1112","OtherSeq","9"
"Blackpool UA","1112","NewServ","1978"
"Blackpool UA","1112","NoNew","532"
"Blackpool UA","1112","Declined","100"
"Blackpool UA","1112","OtherSeq","0"
"Bolton","1112","NewServ","945"
"Bolton","1112","NoNew","125"
"Bolton","1112","Declined","72"
"Bolton","1112","OtherSeq","60"
"Bournemouth UA","1112","NewServ","1800"
"Bournemouth UA","1112","NoNew","325"
"Bournemouth UA","1112","OtherSeq","65"
"Bournemouth UA","1112","Declined","38"
"Bracknell Forest UA","1112","NewServ","1091"
"Bracknell Forest UA","1112","NoNew","216"
"Bracknell Forest UA","1112","OtherSeq","16"
"Bracknell Forest UA","1112","Declined","6"
"Bradford","1112","NewServ","3800"
"Bradford","1112","NoNew","323"
"Bradford","1112","OtherSeq","265"
"Bradford","1112","Declined","85"
"Brent","1112","NewServ","2659"
"Brent","1112","NoNew","1001"
"Brent","1112","OtherSeq","505"
"Brent","1112","Declined","0"
"Brighton and Hove UA","1112","NewServ","1607"
"Brighton and Hove UA","1112","OtherSeq","387"
"Brighton and Hove UA","1112","NoNew","62"
"Brighton and Hove UA","1112","Declined","20"
"Bristol UA","1112","NoNew","3195"
"Bristol UA","1112","NewServ","2481"
"Bristol UA","1112","OtherSeq","125"
"Bristol UA","1112","Declined","59"
"Bromley","1112","NewServ","1637"
"Bromley","1112","NoNew","641"
"Bromley","1112","OtherSeq","169"
"Bromley","1112","Declined","0"
"Buckinghamshire","1112","NewServ","1776"
"Buckinghamshire","1112","NoNew","342"
"Buckinghamshire","1112","Declined","105"
"Buckinghamshire","1112","OtherSeq","20"
