"Rotherham","1314","4880"
"Coventry","1314","4820"
"Cheshire East","1314","4790"
"Southampton","1314","4660"
"Bradford","1314","4470"
"Bromley","1314","4455"
"Northumberland","1314","4435"
"Swindon","1314","4400"
"East Riding of Yorkshire","1314","4305"
"Nottingham","1314","4235"
"Somerset","1314","4190"
"Stoke-on-Trent","1314","4180"
"Tameside","1314","4145"
"Derbyshire","1314","4140"
"Dorset","1314","4050"
"Kirklees","1314","3955"
"Southwark","1314","3920"
"Wigan","1314","3680"
"Havering","1314","3675"
"Kingston upon Hull","1314","3580"
"Bexley","1314","3570"
"Leicester","1314","3545"
"Newham","1314","3540"
"Bristol","1314","3525"
"Cheshire West and Chester","1314","3235"
"Stockport","1314","3100"
"Medway Towns","1314","3070"
"Sefton","1314","2980"
"Bath and North East Somerset","1314","2950"
"Sunderland","1314","2940"
"Kensington and Chelsea","1314","2925"
"North Somerset","1314","2885"
"Derby","1314","2865"
"Doncaster","1314","2830"
"Portsmouth","1314","2795"
"Ealing","1314","2765"
"Wirral","1314","2730"
"Lambeth","1314","2725"
"Tower Hamlets","1314","2715"
"Greenwich","1314","2695"
"West Sussex","1314","2670"
"Walsall","1314","2660"
"Stockton-on-Tees","1314","2625"
"St. Helens","1314","2615"
"Luton","1314","2605"
"Enfield","1314","2570"
"Camden","1314","2565"
"Plymouth","1314","2555"
"Bury","1314","2550"
"Redbridge","1314","2520"
"Westminster","1314","2505"
"Gateshead","1314","2415"
"Wolverhampton","1314","2405"
"Wakefield","1314","2365"
"Barnet","1314","2355"
"Rochdale","1314","2325"
"Islington","1314","2320"
"Bolton","1314","2305"
"Middlesbrough","1314","2300"
"Telford and the Wrekin","1314","2275"
"Trafford","1314","2275"
"North Lincolnshire","1314","2220"
"Southend-on-Sea","1314","2205"
"Shropshire","1314","2190"
"Knowsley","1314","2150"
"Salford","1314","2085"
"Isle of Wight","1314","2080"
"Sutton","1314","2055"
"South Gloucestershire","1314","2050"
"Reading","1314","2045"
"Bournemouth","1314","2005"
"Newcastle upon Tyne","1314","2005"
"South Tyneside","1314","2000"
"Warrington","1314","1990"
"Central Bedfordshire","1314","1925"
"Barnsley","1314","1920"
"Torbay","1314","1905"
"Buckinghamshire","1314","1825"
"Peterborough","1314","1790"
"Brighton and Hove","1314","1745"
"Croydon","1314","1695"
"Hackney","1314","1680"
"Poole","1314","1665"
"Milton Keynes","1314","1655"
"Hillingdon","1314","1650"
"North Tyneside","1314","1640"
"Wandsworth","1314","1615"
"Darlington","1314","1595"
"Sandwell","1314","1590"
"Solihull","1314","1585"
"Blackburn with Darwen","1314","1555"
"Merton","1314","1545"
"Calderdale","1314","1540"
"Hartlepool","1314","1535"
"Bedford","1314","1520"
"Haringey","1314","1515"
"Oldham","1314","1515"
"Redcar and Cleveland","1314","1515"
"York","1314","1515"
"Hounslow","1314","1470"
"Harrow","1314","1460"
"Halton","1314","1415"
"Waltham Forest","1314","1410"
"Slough","1314","1320"
"West Berkshire","1314","1270"
"Blackpool","1314","1235"
"Herefordshire","1314","1065"
"Hammersmith and Fulham","1314","1035"
"Wokingham","1314","1005"
"Lewisham","1314","945"
"Barking and Dagenham","1314","940"
"Thurrock","1314","925"
"Dudley","1314","890"
"Kingston upon Thames","1314","860"
"Bracknell Forest","1314","675"
"Richmond upon Thames","1314","640"
"Windsor and Maidenhead","1314","540"
"Rutland","1314","490"
"Brent","1314","325"
"North East Lincolnshire","1314","230"
"City of London","1314","25"
"Isles of Scilly","1314","25"
