"West Sussex","1011","Physical Disability","33350"
"Suffolk","1011","Physical Disability","32235"
"Leeds","1011","Physical Disability","31680"
"Liverpool","1011","Physical Disability","30390"
"Kirklees","1011","Physical Disability","29350"
"Lincolnshire","1011","Physical Disability","29230"
"Cambridgeshire","1011","Physical Disability","24595"
"Dudley","1011","Physical Disability","24480"
"Buckinghamshire","1011","Physical Disability","23935"
"Bradford","1011","Physical Disability","23100"
"Shropshire","1011","Physical Disability","22585"
"Cumbria","1011","Physical Disability","22235"
"Cornwall","1011","Physical Disability","21900"
"East Sussex","1011","Physical Disability","21560"
"Bristol UA","1011","Physical Disability","21455"
"Warwickshire","1011","Physical Disability","21415"
"Sheffield","1011","Physical Disability","20360"
"Northamptonshire","1011","Physical Disability","20175"
"Sefton","1011","Physical Disability","19870"
"Tameside","1011","Physical Disability","19615"
"Worcestershire","1011","Physical Disability","18810"
"Dorset","1011","Physical Disability","18490"
"Leicestershire","1011","Physical Disability","18295"
"Enfield","1011","Physical Disability","17495"
"Oxfordshire","1011","Physical Disability","17100"
"Wirral","1011","Physical Disability","16850"
"Wakefield","1011","Physical Disability","16835"
"Newcastle upon Tyne","1011","Physical Disability","16815"
"East Riding of Yorkshire UA","1011","Physical Disability","16505"
"Rotherham","1011","Physical Disability","16320"
"Ealing","1011","Physical Disability","15970"
"Kingston upon Hull UA","1011","Physical Disability","15815"
"Salford","1011","Physical Disability","15410"
"Southampton UA","1011","Physical Disability","15340"
"Derby UA","1011","Physical Disability","15330"
"Stoke-on-Trent UA","1011","Physical Disability","15275"
"Trafford","1011","Physical Disability","15275"
"Bolton","1011","Physical Disability","15190"
"Plymouth UA","1011","Physical Disability","14975"
"Northumberland","1011","Physical Disability","14880"
"Wigan","1011","Physical Disability","14710"
"Bromley","1011","Physical Disability","14475"
"Stockport","1011","Physical Disability","14450"
"Croydon","1011","Physical Disability","14445"
"Lambeth","1011","Physical Disability","14410"
"Sunderland","1011","Physical Disability","14145"
"Doncaster","1011","Physical Disability","14145"
"Cheshire West and Chester UA","1011","Physical Disability","13850"
"Southend-on-Sea UA","1011","Physical Disability","13595"
"Havering","1011","Physical Disability","12865"
"Cheshire East UA","1011","Physical Disability","12755"
"Warrington UA","1011","Physical Disability","12650"
"Sandwell","1011","Physical Disability","12320"
"South Tyneside","1011","Physical Disability","12115"
"Brent","1011","Physical Disability","11900"
"Redbridge","1011","Physical Disability","11625"
"Coventry","1011","Physical Disability","11540"
"Leicester UA","1011","Physical Disability","11500"
"Manchester","1011","Physical Disability","11440"
"Nottingham UA","1011","Physical Disability","11325"
"Hillingdon","1011","Physical Disability","11190"
"St. Helens","1011","Physical Disability","11095"
"Gateshead","1011","Physical Disability","11045"
"Torbay UA","1011","Physical Disability","10810"
"York UA","1011","Physical Disability","10770"
"Kensington and Chelsea","1011","Physical Disability","10615"
"Swindon UA","1011","Physical Disability","10525"
"Southwark","1011","Physical Disability","10330"
"Stockton-on-Tees UA","1011","Physical Disability","10265"
"Poole UA","1011","Physical Disability","10260"
"Barking and Dagenham","1011","Physical Disability","10135"
"Bury","1011","Physical Disability","10050"
"Oldham","1011","Physical Disability","10010"
"North Tyneside","1011","Physical Disability","9920"
"Peterborough UA","1011","Physical Disability","9835"
"Hounslow","1011","Physical Disability","9810"
"Islington","1011","Physical Disability","9795"
"Telford and the Wrekin UA","1011","Physical Disability","9750"
"Portsmouth UA","1011","Physical Disability","9740"
"Greenwich","1011","Physical Disability","9635"
"Newham","1011","Physical Disability","9595"
